text,severity,class,subclass
"سرقو سيارة بحي الخالدية بحمص، بدنا الشرطة!",5,POLICE,stolen_car
"يا جماعة، سيارة انسرقت بحي التضامن بدمشق، تعالوا!",7,POLICE,stolen_car
"في سيارة انسرقت بحي الفردوس بحلب، بدو شرطة!",4,POLICE,stolen_car
"يا شباب، سرقو سيارة بحي القابون بدمشق، ساعدوا!",6,POLICE,stolen_car
"سيارة انسرقت بدير الزور قرب السوق، بدنا الشرطة!",5,POLICE,stolen_car
"يا جماعة، في سيارة انسرقت بحي الميدان بدمشق، تعالوا!",4,POLICE,stolen_car
"سرقو سيارة بحي القصور بحمص، بدو شرطة!",7,POLICE,stolen_car
"يا شباب، سيارة انسرقت بحي الحميدية بدمشق، ساعدوا!",6,POLICE,stolen_car
"في سيارة انسرقت بحي الصالحية بحلب، بدو شرطة!",5,POLICE,stolen_car
"يا جماعة، سرقو سيارة بحي الشيخ سعد بدير الزور، تعالوا!",4,POLICE,stolen_car
"سيارة انسرقت بالسويداء، بدنا الشرطة!",6,POLICE,stolen_car
"يا شباب، في سيارة انسرقت بحي المزة بدمشق، ساعدوا!",5,POLICE,stolen_car
"سرقو سيارة باللاذقية قرب الكورنيش، بدو شرطة!",7,POLICE,stolen_car
"يا جماعة، سيارة انسرقت بحي الخالدية بحمص، تعالوا!",4,POLICE,stolen_car
"في سيارة انسرقت بحي التضامن بدمشق، بدو شرطة!",6,POLICE,stolen_car
"يا شباب، سرقو سيارة بحي الفردوس بحلب، ساعدوا!",5,POLICE,stolen_car
"سيارة انسرقت بحي القابون بدمشق، بدنا الشرطة!",4,POLICE,stolen_car
"يا جماعة، في سيارة انسرقت بدير الزور قرب الجسر، تعالوا!",7,POLICE,stolen_car
"سرقو سيارة بحي الميدان بدمشق، بدو شرطة!",6,POLICE,stolen_car
"يا شباب، سيارة انسرقت بحي القصور بحمص، ساعدوا!",5,POLICE,stolen_car
"في سيارة انسرقت بحي الحميدية بدمشق، بدو شرطة!",4,POLICE,stolen_car
"يا جماعة، سرقو سيارة بحي الصالحية بحلب، تعالوا!",6,POLICE,stolen_car
"سيارة انسرقت بحي الشيخ سعد بدير الزور، بدنا الشرطة!",5,POLICE,stolen_car
"يا شباب، في سيارة انسرقت بالسويداء، ساعدوا!",7,POLICE,stolen_car
"سرقو سيارة بحي المزة بدمشق، بدو شرطة!",4,POLICE,stolen_car
"يا جماعة، سيارة انسرقت باللاذقية قرب السوق، تعالوا!",6,POLICE,stolen_car
"في سيارة انسرقت بحي الخالدية بحمص، بدو شرطة!",5,POLICE,stolen_car
"يا شباب، سرقو سيارة بحي التضامن بدمشق، ساعدوا!",4,POLICE,stolen_car
"سيارة انسرقت بحي الفردوس بحلب، بدنا الشرطة!",7,POLICE,stolen_car
"يا جماعة، في سيارة انسرقت بحي القابون بدمشق، تعالوا!",6,POLICE,stolen_car
"سرقو سيارة بدير الزور قرب السوق، بدو شرطة!",5,POLICE,stolen_car
"يا شباب، سيارة انسرقت بحي الميدان بدمشق، ساعدوا!",4,POLICE,stolen_car
"في سيارة انسرقت بحي القصور بحمص، بدو شرطة!",6,POLICE,stolen_car
"يا جماعة، سرقو سيارة بحي الحميدية بدمشق، تعالوا!",5,POLICE,stolen_car
"سيارة انسرقت بحي الصالحية بحلب، بدنا الشرطة!",7,POLICE,stolen_car
"يا شباب، في سيارة انسرقت بحي الشيخ سعد بدير الزور، ساعدوا!",4,POLICE,stolen_car
"سرقو سيارة بالسويداء، بدو شرطة!",6,POLICE,stolen_car
"يا جماعة، سيارة انسرقت بحي المزة بدمشق، تعالوا!",5,POLICE,stolen_car
"في سيارة انسرقت باللاذقية قرب الكورنيش، بدو شرطة!",4,POLICE,stolen_car
"يا شباب، سرقو سيارة بحي الخالدية بحمص، ساعدوا!",7,POLICE,stolen_car
"سيارة انسرقت بحي التضامن بدمشق، بدنا الشرطة!",6,POLICE,stolen_car
"يا جماعة، في سيارة انسرقت بحي الفردوس بحلب، تعالوا!",5,POLICE,stolen_car
"سرقو سيارة بحي القابون بدمشق، بدو شرطة!",4,POLICE,stolen_car
"يا شباب، سيارة انسرقت بدير الزور قرب الجسر، ساعدوا!",6,POLICE,stolen_car
"في سيارة انسرقت بحي الميدان بدمشق، بدو شرطة!",5,POLICE,stolen_car
"يا جماعة، سرقو سيارة بحي القصور بحمص، تعالوا!",7,POLICE,stolen_car
"سيارة انسرقت بحي الحميدية بدمشق، بدنا الشرطة!",4,POLICE,stolen_car
"يا شباب، في سيارة انسرقت بحي الصالحية بحلب، ساعدوا!",6,POLICE,stolen_car
"سرقو سيارة بحي الشيخ سعد بدير الزور، بدو شرطة!",5,POLICE,stolen_car
"يا جماعة، سيارة انسرقت بالسويداء، تعالوا!",4,POLICE,stolen_car
"في سيارة انسرقت بحي المزة بدمشق، بدو شرطة!",7,POLICE,stolen_car
"يا شباب، سرقو سيارة باللاذقية قرب السوق، ساعدوا!",6,POLICE,stolen_car
"سيارة انسرقت بحي الخالدية بحمص، بدنا الشرطة!",5,POLICE,stolen_car
"يا جماعة، في سيارة انسرقت بحي التضامن بدمشق، تعالوا!",4,POLICE,stolen_car
"سرقو سيارة بحي الفردوس بحلب، بدو شرطة!",6,POLICE,stolen_car
"يا شباب، سيارة انسرقت بحي القابون بدمشق، ساعدوا!",5,POLICE,stolen_car
