text,severity,class,subclass
"يا شباب، محفظة ضاعت باللاذقية قرب المينا، في أخبار؟",4,CIVIL,missing_item
"ضيعت وثايق مهمة بحي التضامن بدمشق، ممكن حدا يساعد؟",5,CIVIL,missing_item
"يا جماعة، تيلفون ضاع بحي الفردوس بحلب، في أي أخبار؟",4,CIVIL,missing_item
"ضيعت مفاتيح سيارتي بحي القابون بدمشق، بالله ساعدوا!",5,CIVIL,missing_item
"في شب ضايع شنطتو بدير الزور، فيها هوية ونقود!",6,CIVIL,missing_item
"يا شباب، محفظة ضاعت بحي الميدان بدمشق، فيها كرت بنك!",4,CIVIL,missing_item
"ضيعت تيلفوني بالسويداء قرب السوق، ممكن حدا شافو؟",5,CIVIL,missing_item
"يا جماعة، حقيبة فيها وثايق ضاعت بحي القصور بحمص!",6,CIVIL,missing_item
"ضيعت هويتي بحي الشيخ مقصود بحلب، في أي أخبار؟",5,CIVIL,missing_item
"في بنت ضايعة مفاتيح بيتها باللاذقية، بالله ساعدوا!",4,CIVIL,missing_item
"يا شباب، شنطة ضاعت بحي الحميدية بدمشق، فيها دوا!",5,CIVIL,missing_item
"ضيعت محفظتي بدير الزور قرب الجسر، فيها نقود!",6,CIVIL,missing_item
"يا جماعة، تيلفون ضاع بحي الصالحية بحلب، ممكن حدا يساعد؟",4,CIVIL,missing_item
"ضيعت مفاتيح بيتي بحي الخالدية بحمص، في أخبار؟",5,CIVIL,missing_item
"في شب ضايع حقيبتو بحي التضامن بدمشق، فيها وثايق!",6,CIVIL,missing_item
"يا شباب، محفظة ضاعت بالسويداء، فيها كرت بنك!",4,CIVIL,missing_item
"ضيعت تيلفوني بحي الفردوس بحلب، بالله ساعدوا!",5,CIVIL,missing_item
"يا جماعة، حقيبة فيها كتب ضاعت بحي القابون بدمشق!",6,CIVIL,missing_item
"ضيعت هويتي بدير الزور قرب السوق، ممكن حدا شافها؟",5,CIVIL,missing_item
"في بنت ضايعة شنطتها باللاذقية، فيها نقود وهوية!",4,CIVIL,missing_item
"يا شباب، مفاتيح سيارتي ضاعت بحي الميدان بدمشق!",5,CIVIL,missing_item
"ضيعت محفظتي بحي القصور بحمص، فيها وثايق مهمة!",6,CIVIL,missing_item
"يا جماعة، تيلفون ضاع بحي الشيخ مقصود بحلب، في أخبار؟",4,CIVIL,missing_item
"ضيعت مفاتيح بيتي بالسويداء قرب المستشفى، ساعدوا!",5,CIVIL,missing_item
"في شب ضايع حقيبتو بحي الحميدية بدمشق، فيها دوا!",6,CIVIL,missing_item
"يا شباب، محفظة ضاعت بحي الصالحية بحلب، فيها نقود!",4,CIVIL,missing_item
"ضيعت تيلفوني بحي الخالدية بحمص، ممكن حدا يساعد؟",5,CIVIL,missing_item
"يا جماعة، حقيبة فيها وثايق ضاعت بحي التضامن بدمشق!",6,CIVIL,missing_item
"ضيعت هويتي بدير الزور قرب الجسر، بالله ساعدوا!",5,CIVIL,missing_item
"في بنت ضايعة شنطتها باللاذقية قرب الكورنيش، في أخبار؟",4,CIVIL,missing_item
"يا شباب، مفاتيح سيارتي ضاعت بحي الفردوس بحلب!",5,CIVIL,missing_item
"ضيعت محفظتي بحي القابون بدمشق، فيها كرت بنك!",6,CIVIL,missing_item
"يا جماعة، تيلفون ضاع بحي الميدان بدمشق، ممكن حدا شافو؟",4,CIVIL,missing_item
"ضيعت مفاتيح بيتي بحي القصور بحمص، في أي أخبار؟",5,CIVIL,missing_item
"في شب ضايع حقيبتو بالسويداء، فيها وثايق مهمة!",6,CIVIL,missing_item
"يا شباب، محفظة ضاعت بحي الشيخ مقصود بحلب، فيها نقود!",4,CIVIL,missing_item
"ضيعت تيلفوني بحي الحميدية بدمشق، بالله ساعدوا!",5,CIVIL,missing_item
"يا جماعة، حقيبة فيها دوا ضاعت بحي الصالحية بحلب!",6,CIVIL,missing_item
"ضيعت هويتي بحي الخالدية بحمص، ممكن حدا شافها؟",5,CIVIL,missing_item
"في بنت ضايعة شنطتها بحي التضامن بدمشق، فيها نقود!",4,CIVIL,missing_item
"يا شباب، مفاتيح سيارتي ضاعت بدير الزور قرب السوق!",5,CIVIL,missing_item
"ضيعت محفظتي باللاذقية قرب المينا، فيها وثايق!",6,CIVIL,missing_item
"يا جماعة، تيلفون ضاع بحي المزة بدمشق، في أخبار؟",4,CIVIL,missing_item
"ضيعت مفاتيح بيتي بحي الفردوس بحلب، بالله ساعدوا!",5,CIVIL,missing_item
"في شب ضايع حقيبتو بحي القابون بدمشق، فيها كتب!",6,CIVIL,missing_item
"يا شباب، محفظة ضاعت بحي الميدان بدمشق، فيها كرت بنك!",4,CIVIL,missing_item
"ضيعت تيلفوني بالسويداء قرب المحطة، ممكن حدا يساعد؟",5,CIVIL,missing_item
"يا جماعة، حقيبة فيها وثايق ضاعت بحي القصور بحمص!",6,CIVIL,missing_item
"ضيعت هويتي بحي الشيخ مقصود بحلب، في أي أخبار؟",5,CIVIL,missing_item
"في بنت ضايعة شنطتها بدير الزور، فيها نقود وهوية!",4,CIVIL,missing_item
"يا شباب، مفاتيح بيتي ضاعت بحي الحميدية بدمشق!",5,CIVIL,missing_item
"ضيعت محفظتي بحي الصالحية بحلب، فيها وثايق مهمة!",6,CIVIL,missing_item
"يا جماعة، تيلفون ضاع بحي الخالدية بحمص، ممكن حدا شافو؟",4,CIVIL,missing_item
"ضيعت مفاتيح سيارتي بحي التضامن بدمشق، بالله ساعدوا!",5,CIVIL,missing_item
"في شب ضايع حقيبتو باللاذقية، فيها دوا!",6,CIVIL,missing_item
"يا شباب، محفظة ضاعت بحي الفردوس بحلب، فيها نقود!",4,CIVIL,missing_item
"ضيعت تيلفوني بحي القابون بدمشق، في أي أخبار؟",5,CIVIL,missing_item
"يا جماعة، حقيبة فيها كتب ضاعت بدير الزور قرب الجسر!",6,CIVIL,missing_item
"ضيعت هويتي بحي الميدان بدمشق، ممكن حدا يساعد؟",5,CIVIL,missing_item
"في بنت ضايعة شنطتها بالسويداء، فيها وثايق!",4,CIVIL,missing_item
"يا شباب، مفاتيح بيتي ضاعت بحي القصور بحمص!",5,CIVIL,missing_item
"ضيعت محفظتي بحي الشيخ مقصود بحلب، فيها كرت بنك!",6,CIVIL,missing_item
"يا جماعة، تيلفون ضاع بحي الحميدية بدمشق، بالله ساعدوا!",4,CIVIL,missing_item
"ضيعت مفاتيح سيارتي بحي الصالحية بحلب، في أخبار؟",5,CIVIL,missing_item
"في شب ضايع حقيبتو بحي الخالدية بحمص، فيها نقود!",6,CIVIL,missing_item
"يا شباب، محفظة ضاعت بحي التضامن بدمشق، فيها وثايق!",4,CIVIL,missing_item
"ضيعت تيلفوني بدير الزور قرب السوق، ممكن حدا شافو؟",5,CIVIL,missing_item
