text,severity,class,subclass
"يا جماعة، في مواجهة مسلحة بحي القصور بحمص، تعالوا بسرعة!",8,POLICE,gun_fight
"إطلاق نار قوي بحي الحميدية بدمشق، بدنا الشرطة!",9,POLICE,gun_fight
"يا شباب، تبادل نار بحي الصالحية بحلب، ساعدوا!",10,POLICE,gun_fight
"في إطلاق نار بحي الشيخ سعد بدير الزور، بدو شرطة فوري!",8,POLICE,gun_fight
"يا جماعة، مواجهة مسلحة بالسويداء، تعالوا بسرعة!",9,POLICE,gun_fight
"تبادل نار قوي بحي المزة بدمشق، بدنا الشرطة!",10,POLICE,gun_fight
"يا شباب، في إطلاق نار باللاذقية قرب السوق، ساعدوا!",8,POLICE,gun_fight
"مواجهة مسلحة بحي الخالدية بحمص، بدو شرطة فوري!",9,POLICE,gun_fight
"يا جماعة، إطلاق نار بحي التضامن بدمشق، تعالوا بسرعة!",10,POLICE,gun_fight
"في تبادل نار بحي الفردوس بحلب، بدنا الشرطة!",8,POLICE,gun_fight
"يا شباب، مواجهة مسلحة بحي القابون بدمشق، ساعدوا!",9,POLICE,gun_fight
"إطلاق نار قوي بدير الزور قرب السوق، بدو شرطة فوري!",10,POLICE,gun_fight
"يا جماعة، في تبادل نار بحي الميدان بدمشق، تعالوا بسرعة!",8,POLICE,gun_fight
"مواجهة مسلحة بحي القصور بحمص، بدنا الشرطة!",9,POLICE,gun_fight
"يا شباب، إطلاق نار بحي الحميدية بدمشق، ساعدوا!",10,POLICE,gun_fight
"في تبادل نار بحي الصالحية بحلب، بدو شرطة فوري!",8,POLICE,gun_fight
"يا جماعة، مواجهة مسلحة بحي الشيخ سعد بدير الزور، تعالوا بسرعة!",9,POLICE,gun_fight
"إطلاق نار قوي بالسويداء، بدنا الشرطة!",10,POLICE,gun_fight
"يا شباب، في تبادل نار بحي المزة بدمشق، ساعدوا!",8,POLICE,gun_fight
"مواجهة مسلحة باللاذقية قرب الكورنيش، بدو شرطة فوري!",9,POLICE,gun_fight
"يا جماعة، إطلاق نار بحي الخالدية بحمص، تعالوا بسرعة!",10,POLICE,gun_fight
"في تبادل نار بحي التضامن بدمشق، بدنا الشرطة!",8,POLICE,gun_fight
"يا شباب، مواجهة مسلحة بحي الفردوس بحلب، ساعدوا!",9,POLICE,gun_fight
"إطلاق نار قوي بحي القابون بدمشق، بدو شرطة فوري!",10,POLICE,gun_fight
"يا جماعة، في تبادل نار بدير الزور قرب الجسر، تعالوا بسرعة!",8,POLICE,gun_fight
"مواجهة مسلحة بحي الميدان بدمشق، بدنا الشرطة!",9,POLICE,gun_fight
"يا شباب، إطلاق نار بحي القصور بحمص، ساعدوا!",10,POLICE,gun_fight
"في تبادل نار بحي الحميدية بدمشق، بدو شرطة فوري!",8,POLICE,gun_fight
"يا جماعة، مواجهة مسلحة بحي الصالحية بحلب، تعالوا بسرعة!",9,POLICE,gun_fight
"إطلاق نار قوي بحي الشيخ سعد بدير الزور، بدنا الشرطة!",10,POLICE,gun_fight
"يا شباب، في تبادل نار بالسويداء، ساعدوا!",8,POLICE,gun_fight
"مواجهة مسلحة بحي المزة بدمشق، بدو شرطة فوري!",9,POLICE,gun_fight
"يا جماعة، إطلاق نار باللاذقية قرب السوق، تعالوا بسرعة!",10,POLICE,gun_fight
"في تبادل نار بحي الخالدية بحمص، بدنا الشرطة!",8,POLICE,gun_fight
"يا شباب، مواجهة مسلحة بحي التضامن بدمشق، ساعدوا!",9,POLICE,gun_fight
"إطلاق نار قوي بحي الفردوس بحلب، بدو شرطة فوري!",10,POLICE,gun_fight
"يا جماعة، في تبادل نار بحي القابون بدمشق، تعالوا بسرعة!",8,POLICE,gun_fight
"مواجهة مسلحة بدير الزور قرب السوق، بدنا الشرطة!",9,POLICE,gun_fight
"يا شباب، إطلاق نار بحي الميدان بدمشق، ساعدوا!",10,POLICE,gun_fight
"في تبادل نار بحي القصور بحمص، بدو شرطة فوري!",8,POLICE,gun_fight
"يا جماعة، مواجهة مسلحة بحي الحميدية بدمشق، تعالوا بسرعة!",9,POLICE,gun_fight
"إطلاق نار قوي بحي الصالحية بحلب، بدنا الشرطة!",10,POLICE,gun_fight
"يا شباب، في تبادل نار بحي الشيخ سعد بدير الزور، ساعدوا!",8,POLICE,gun_fight
"مواجهة مسلحة بالسويداء، بدو شرطة فوري!",9,POLICE,gun_fight
"يا جماعة، إطلاق نار بحي المزة بدمشق، تعالوا بسرعة!",10,POLICE,gun_fight
"في تبادل نار باللاذقية قرب الكورنيش، بدنا الشرطة!",8,POLICE,gun_fight
"يا شباب، مواجهة مسلحة بحي الخالدية بحمص، ساعدوا!",9,POLICE,gun_fight
"إطلاق نار قوي بحي التضامن بدمشق، بدو شرطة فوري!",10,POLICE,gun_fight
"يا جماعة، في تبادل نار بحي الفردوس بحلب، تعالوا بسرعة!",8,POLICE,gun_fight
"مواجهة مسلحة بحي القابون بدمشق، بدنا الشرطة!",9,POLICE,gun_fight
"يا شباب، إطلاق نار بدير الزور قرب الجسر، ساعدوا!",10,POLICE,gun_fight
"في تبادل نار بحي الميدان بدمشق، بدو شرطة فوري!",8,POLICE,gun_fight
"يا جماعة، مواجهة مسلحة بحي القصور بحمص، تعالوا بسرعة!",9,POLICE,gun_fight
"إطلاق نار قوي بحي الحميدية بدمشق، بدنا الشرطة!",10,POLICE,gun_fight
"يا شباب، في تبادل نار بحي الصالحية بحلب، ساعدوا!",8,POLICE,gun_fight
"مواجهة مسلحة بحي الشيخ سعد بدير الزور، بدو شرطة فوري!",9,POLICE,gun_fight
"يا جماعة، إطلاق نار بالسويداء، تعالوا بسرعة!",10,POLICE,gun_fight
"في تبادل نار بحي المزة بدمشق، بدنا الشرطة!",8,POLICE,gun_fight
"يا شباب، مواجهة مسلحة باللاذقية قرب السوق، ساعدوا!",9,POLICE,gun_fight
"إطلاق نار قوي بحي الخالدية بحمص، بدو شرطة فوري!",10,POLICE,gun_fight
"يا جماعة، في تبادل نار بحي التضامن بدمشق، تعالوا بسرعة!",8,POLICE,gun_fight
"مواجهة مسلحة بحي الفردوس بحلب، بدنا الشرطة!",9,POLICE,gun_fight
"يا شباب، إطلاق نار بحي القابون بدمشق، ساعدوا!",10,POLICE,gun_fight
"في تبادل نار بدير الزور قرب السوق، بدو شرطة فوري!",8,POLICE,gun_fight
