text,severity,class,subclass
"واحد يهدد لفظيًا بحي القصور بحمص، بدو شرطة!",5,POLICE,verbal_abuse
"يا جماعة، في إساءة لفظية بحي الحميدية بدمشق، تعالوا!",3,POLICE,verbal_abuse
"شخص يشتم ناس بحي الصالحية بحلب، بدنا الشرطة!",4,POLICE,verbal_abuse
"يا شباب، في تهديدات لفظية بحي الشيخ سعد بدير الزور، ساعدوا!",2,POLICE,verbal_abuse
"واحد يهين آخرين بالسويداء قرب السوق، بدو شرطة!",5,POLICE,verbal_abuse
"يا جماعة، في شتائم بحي المزة بدمشق، تعالوا!",3,POLICE,verbal_abuse
"شخص يهدد لفظيًا باللاذقية قرب الكورنيش، بدنا الشرطة!",4,POLICE,verbal_abuse
"يا شباب، في إساءة لفظية بحي الخالدية بحمص، ساعدوا!",2,POLICE,verbal_abuse
"واحد يشتم ناس بحي التضامن بدمشق، بدو شرطة!",5,POLICE,verbal_abuse
"يا جماعة، في تهديدات لفظية بحي الفردوس بحلب، تعالوا!",3,POLICE,verbal_abuse
"شخص يهين آخرين بحي القابون بدمشق، بدنا الشرطة!",4,POLICE,verbal_abuse
"يا شباب، في شتائم بدير الزور قرب الجسر، ساعدوا!",2,POLICE,verbal_abuse
"واحد يهدد لفظيًا بحي الميدان بدمشق، بدو شرطة!",5,POLICE,verbal_abuse
"يا جماعة، في إساءة لفظية بحي القصور بحمص، تعالوا!",3,POLICE,verbal_abuse
"شخص يشتم ناس بحي الحميدية بدمشق، بدنا الشرطة!",4,POLICE,verbal_abuse
"يا شباب، في تهديدات لفظية بحي الصالحية بحلب، ساعدوا!",2,POLICE,verbal_abuse
"واحد يهين آخرين بحي الشيخ سعد بدير الزور، بدو شرطة!",5,POLICE,verbal_abuse
"يا جماعة، في شتائم بالسويداء، تعالوا!",3,POLICE,verbal_abuse
"شخص يهدد لفظيًا بحي المزة بدمشق، بدنا الشرطة!",4,POLICE,verbal_abuse
"يا شباب، في إساءة لفظية باللاذقية قرب السوق، ساعدوا!",2,POLICE,verbal_abuse
"واحد يشتم ناس بحي الخالدية بحمص، بدو شرطة!",5,POLICE,verbal_abuse
"يا جماعة، في تهديدات لفظية بحي التضامن بدمشق، تعالوا!",3,POLICE,verbal_abuse
"شخص يهين آخرين بحي الفردوس بحلب، بدنا الشرطة!",4,POLICE,verbal_abuse
