text,severity,class,subclass
"يا شباب، بنت ضايعة بحي الشيخ سعد بدير الزور، بسرعة!",8,POLICE,missing_person
"في شخص مفقود بالسويداء، بدو شرطة عاجل!",7,POLICE,missing_person
"يا جماعة، رجال ضايع بحي المزة بدمشق، تعالوا بسرعة!",8,POLICE,missing_person
"طفل مفقود باللاذقية قرب الكورنيش، بدنا الشرطة!",9,POLICE,missing_person
"يا شباب، في بنت ضايعة بحي الخالدية بحمص، ساعدوا!",8,POLICE,missing_person
"شخص مفقود بحي التضامن بدمشق، بدو شرطة فوري!",7,POLICE,missing_person
"يا جماعة، رجال ضايع بحي الفردوس بحلب، تعالوا بسرعة!",8,POLICE,missing_person
"في طفل مفقود بحي القابون بدمشق، بدنا الشرطة!",9,POLICE,missing_person
"يا شباب، بنت ضايعة بدير الزور قرب الجسر، ساعدوا!",8,POLICE,missing_person
"رجال مفقود بحي الميدان بدمشق، بدو شرطة فوري!",7,POLICE,missing_person
"يا جماعة، في شخص ضايع بحي القصور بحمص، تعالوا بسرعة!",8,POLICE,missing_person
"طفل مفقود بحي الحميدية بدمشق، بدنا الشرطة!",9,POLICE,missing_person
"يا شباب، بنت ضايعة بحي الصالحية بحلب، ساعدوا!",8,POLICE,missing_person
"في رجال مفقود بحي الشيخ سعد بدير الزور، بدو شرطة فوري!",7,POLICE,missing_person
"يا جماعة، شخص ضايع بالسويداء، تعالوا بسرعة!",8,POLICE,missing_person
"رجال مفقود بحي المزة بدمشق، بدو شرطة عاجل!",9,POLICE,missing_person
"يا شباب، طفل ضايع باللاذقية قرب السوق، ساعدوا!",8,POLICE,missing_person
"في بنت مفقودة بحي الخالدية بحمص، بدنا الشرطة!",7,POLICE,missing_person
"يا جماعة، شخص ضايع بحي التضامن بدمشق، تعالوا بسرعة!",8,POLICE,missing_person
"رجال مفقود بحي الفردوس بحلب، بدو شرطة فوري!",9,POLICE,missing_person
"يا شباب، طفل ضايع بحي القابون بدمشق، ساعدوا!",8,POLICE,missing_person
"في بنت مفقودة بدير الزور قرب السوق، بدنا الشرطة!",7,POLICE,missing_person
"يا جماعة، رجال ضايع بحي الميدان بدمشق، تعالوا بسرعة!",8,POLICE,missing_person
"طفل مفقود بحي القصور بحمص، بدو شرطة فوري!",9,POLICE,missing_person
"يا شباب، بنت ضايعة بحي الحميدية بدمشق، ساعدوا!",8,POLICE,missing_person
"في رجال مفقود بحي الصالحية بحلب، بدو شرطة عاجل!",7,POLICE,missing_person
"يا جماعة، شخص ضايع بحي الشيخ سعد بدير الزور، تعالوا بسرعة!",8,POLICE,missing_person
"طفل مفقود بالسويداء، بدنا الشرطة!",9,POLICE,missing_person
"يا شباب، بنت ضايعة بحي المزة بدمشق، ساعدوا!",8,POLICE,missing_person
"في رجال مفقود باللاذقية قرب الكورنيش، بدو شرطة فوري!",7,POLICE,missing_person
"يا جماعة، شخص ضايع بحي الخالدية بحمص، تعالوا بسرعة!",8,POLICE,missing_person
"طفل مفقود بحي التضامن بدمشق، بدنا الشرطة!",9,POLICE,missing_person
"يا شباب، بنت ضايعة بحي الفردوس بحلب، ساعدوا!",8,POLICE,missing_person
"في رجال مفقود بحي القابون بدمشق، بدو شرطة فوري!",7,POLICE,missing_person
"يا جماعة، طفل ضايع بدير الزور قرب الجسر، تعالوا بسرعة!",8,POLICE,missing_person
"بنت مفقودة بحي الميدان بدمشق، بدنا الشرطة!",9,POLICE,missing_person
"يا شباب، رجال ضايع بحي القصور بحمص، ساعدوا!",8,POLICE,missing_person
"في شخص مفقود بحي الحميدية بدمشق، بدو شرطة فوري!",7,POLICE,missing_person
"يا جماعة، طفل ضايع بحي الصالحية بحلب، تعالوا بسرعة!",8,POLICE,missing_person
"بنت مفقودة بحي الشيخ سعد بدير الزور، بدنا الشرطة!",9,POLICE,missing_person
"يا شباب، رجال ضايع بالسويداء، ساعدوا!",8,POLICE,missing_person
"في شخص مفقود بحي المزة بدمشق، بدو شرطة عاجل!",7,POLICE,missing_person
"يا جماعة، طفل ضايع باللاذقية قرب السوق، تعالوا بسرعة!",8,POLICE,missing_person
"بنت مفقودة بحي الخالدية بحمص، بدنا الشرطة!",9,POLICE,missing_person
"يا شباب، رجال ضايع بحي التضامن بدمشق، ساعدوا!",8,POLICE,missing_person
"في طفل مفقود بحي الفردوس بحلب، بدو شرطة فوري!",7,POLICE,missing_person
"يا جماعة، بنت ضايعة بحي القابون بدمشق، تعالوا بسرعة!",8,POLICE,missing_person
"رجال مفقود بدير الزور قرب السوق، بدنا الشرطة!",9,POLICE,missing_person
"يا شباب، شخص ضايع بحي الميدان بدمشق، ساعدوا!",8,POLICE,missing_person
"في طفل مفقود بحي القصور بحمص، بدو شرطة فوري!",7,POLICE,missing_person
"يا جماعة، بنت ضايعة بحي الحميدية بدمشق، تعالوا بسرعة!",8,POLICE,missing_person
"رجال مفقود بحي الصالحية بحلب، بدنا الشرطة!",9,POLICE,missing_person
"يا شباب، شخص ضايع بحي الشيخ سعد بدير الزور، ساعدوا!",8,POLICE,missing_person
"في طفل مفقود بالسويداء، بدو شرطة عاجل!",7,POLICE,missing_person
"يا جماعة، بنت ضايعة بحي المزة بدمشق، تعالوا بسرعة!",8,POLICE,missing_person
"رجال مفقود باللاذقية قرب الكورنيش، بدنا الشرطة!",9,POLICE,missing_person
"يا شباب، شخص ضايع بحي الخالدية بحمص، ساعدوا!",8,POLICE,missing_person
"في بنت مفقودة بحي التضامن بدمشق، بدو شرطة فوري!",7,POLICE,missing_person
"يا جماعة، طفل ضايع بحي الفردوس بحلب، تعالوا بسرعة!",8,POLICE,missing_person
"رجال مفقود بحي القابون بدمشق، بدنا الشرطة!",9,POLICE,missing_person
"يا شباب، بنت ضايعة بدير الزور قرب السوق، ساعدوا!",8,POLICE,missing_person
"في شخص مفقود بحي الميدان بدمشق، بدو شرطة فوري!",7,POLICE,missing_person
"يا جماعة، طفل ضايع بحي القصور بحمص، تعالوا بسرعة!",8,POLICE,missing_person
"بنت مفقودة بحي الحميدية بدمشق، بدنا الشرطة!",9,POLICE,missing_person
"يا شباب، رجال ضايع بحي الصالحية بحلب، ساعدوا!",8,POLICE,missing_person
"في شخص مفقود بحي الشيخ سعد بدير الزور، بدو شرطة فوري!",7,POLICE,missing_person
"يا جماعة، طفل ضايع بالسويداء، تعالوا بسرعة!",8,POLICE,missing_person
"رجال مفقود بحي المزة بدمشق، بدنا الشرطة!",9,POLICE,missing_person
"يا شباب، بنت ضايعة باللاذقية قرب السوق، ساعدوا!",8,POLICE,missing_person
"في طفل مفقود بحي الخالدية بحمص، بدو شرطة فوري!",7,POLICE,missing_person
"يا جماعة، شخص ضايع بحي التضامن بدمشق، تعالوا بسرعة!",8,POLICE,missing_person
"بنت مفقودة بحي الفردوس بحلب، بدنا الشرطة!",9,POLICE,missing_person
"يا شباب، رجال ضايع بحي القابون بدمشق، ساعدوا!",8,POLICE,missing_person
