text,severity,class,subclass
"صار حادث سيارات بحي التضامن بدمشق، بدو شرطة!",10,TRAFFIC,major_accident
"يا جماعة، حادث كبير بحي الفردوس بحلب، تعالوا!",8,TRAFFIC,major_accident
"تصادم سيارتين بحي القابون بدمشق، بدنا الشرطة!",9,TRAFFIC,major_accident
"يا شباب، حادث خطير بدير الزور قرب الجسر، ساعدوا!",7,TRAFFIC,major_accident
"صار تصادم كبير بحي الميدان بدمشق، بدو شرطة!",10,TRAFFIC,major_accident
"يا جماعة، حادث سيارات بحي القصور بحمص، تعالوا!",8,TRAFFIC,major_accident
"حادث خطير بحي الحميدية بدمشق، بدنا الشرطة!",9,TRAFFIC,major_accident
"يا شباب، تصادم كبير بحي الصالحية بحلب، ساعدوا!",7,TRAFFIC,major_accident
"صار حادث سيارات بحي الشيخ سعد بدير الزور، بدو شرطة!",10,TRAFFIC,major_accident
"يا جماعة، حادث خطير بالسويداء قرب السوق، تعالوا!",8,TRAFFIC,major_accident
"تصادم سيارتين بحي المزة بدمشق، بدنا الشرطة!",9,TRAFFIC,major_accident
"يا شباب، صار حادث كبير باللاذقية قرب السوق، ساعدوا!",7,TRAFFIC,major_accident
"حادث شاحنة بحي الخالدية بحمص، بدو شرطة!",10,TRAFFIC,major_accident
"يا جماعة، تصادم خطير بحي التضامن بدمشق، تعالوا!",8,TRAFFIC,major_accident
"صار حادث سيارات بحي الفردوس بحلب، بدنا الشرطة!",9,TRAFFIC,major_accident
"يا شباب، حادث كبير بحي القابون بدمشق، ساعدوا!",7,TRAFFIC,major_accident
"تصادم خطير بدير الزور قرب السوق، بدو شرطة!",10,TRAFFIC,major_accident
"يا جماعة، صار حادث سيارات بحي الميدان بدمشق، تعالوا!",8,TRAFFIC,major_accident
"حادث كبير بحي القصور بحمص، بدنا الشرطة!",9,TRAFFIC,major_accident
"يا شباب، تصادم خطير بحي الحميدية بدمشق، ساعدوا!",7,TRAFFIC,major_accident
"صار حادث سيارات بحي الصالحية بحلب، بدو شرطة!",10,TRAFFIC,major_accident
"يا جماعة، حادث كبير بحي الشيخ سعد بدير الزور، تعالوا!",8,TRAFFIC,major_accident
"تصادم خطير بالسويداء قرب السوق، بدنا الشرطة!",9,TRAFFIC,major_accident
"يا شباب، صار حادث سيارات بحي المزة بدمشق، ساعدوا!",7,TRAFFIC,major_accident
"حادث كبير باللاذقية قرب الكورنيش، بدو شرطة!",10,TRAFFIC,major_accident
"يا جماعة، تصادم خطير بحي الخالدية بحمص، تعالوا!",8,TRAFFIC,major_accident
"صار حادث سيارات بحي التضامن بدمشق، بدنا الشرطة!",9,TRAFFIC,major_accident
"يا شباب، حادث كبير بحي الفردوس بحلب، ساعدوا!",7,TRAFFIC,major_accident
"تصادم خطير بحي القابون بدمشق، بدو شرطة!",10,TRAFFIC,major_accident
"يا جماعة، صار حادث سيارات بدير الزور قرب الجسر، تعالوا!",8,TRAFFIC,major_accident
"حادث كبير بحي الميدان بدمشق، بدنا الشرطة!",9,TRAFFIC,major_accident
"يا شباب، تصادم خطير بحي القصور بحمص، ساعدوا!",7,TRAFFIC,major_accident
"صار حادث سيارات بحي الحميدية بدمشق، بدو شرطة!",10,TRAFFIC,major_accident
"يا جماعة، حادث كبير بحي الصالحية بحلب، تعالوا!",8,TRAFFIC,major_accident
"تصادم خطير بحي الشيخ سعد بدير الزور، بدنا الشرطة!",9,TRAFFIC,major_accident
"يا شباب، صار حادث سيارات بالسويداء، ساعدوا!",7,TRAFFIC,major_accident
"حادث كبير بحي المزة بدمشق، بدو شرطة!",10,TRAFFIC,major_accident
"يا جماعة، تصادم خطير باللاذقية قرب السوق، تعالوا!",8,TRAFFIC,major_accident
"صار حادث شاحنة بحي الخالدية بحمص، بدنا الشرطة!",9,TRAFFIC,major_accident
"يا شباب، حادث سيارات بحي التضامن بدمشق، ساعدوا!",7,TRAFFIC,major_accident
"تصادم كبير بحي الفردوس بحلب، بدو شرطة!",10,TRAFFIC,major_accident
"يا جماعة، صار حادث خطير بحي القابون بدمشق، تعالوا!",8,TRAFFIC,major_accident
"حادث سيارات بدير الزور قرب السوق، بدنا الشرطة!",9,TRAFFIC,major_accident
"يا شباب، تصادم كبير بحي الميدان بدمشق، ساعدوا!",7,TRAFFIC,major_accident
"صار حادث خطير بحي القصور بحمص، بدو شرطة!",10,TRAFFIC,major_accident
"يا جماعة، حادث سيارات بحي الحميدية بدمشق، تعالوا!",8,TRAFFIC,major_accident
"تصادم كبير بحي الصالحية بحلب، بدنا الشرطة!",9,TRAFFIC,major_accident
"يا شباب، صار حادث خطير بحي الشيخ سعد بدير الزور، ساعدوا!",7,TRAFFIC,major_accident
"حادث سيارات بالسويداء قرب السوق، بدو شرطة!",10,TRAFFIC,major_accident
"يا جماعة، تصادم خطير بحي المزة بدمشق، تعالوا!",8,TRAFFIC,major_accident
"صار حادث كبير باللاذقية قرب الكورنيش، بدنا الشرطة!",9,TRAFFIC,major_accident
"يا شباب، حادث سيارات بحي الخالدية بحمص، ساعدوا!",7,TRAFFIC,major_accident
"تصادم كبير بحي التضامن بدمشق، بدو شرطة!",10,TRAFFIC,major_accident
"يا جماعة، صار حادث خطير بحي الفردوس بحلب، تعالوا!",8,TRAFFIC,major_accident
"حادث سيارات بحي القابون بدمشق، بدنا الشرطة!",9,TRAFFIC,major_accident
"يا شباب، تصادم كبير بدير الزور قرب الجسر، ساعدوا!",7,TRAFFIC,major_accident
"صار حادث خطير بحي الميدان بدمشق، بدو شرطة!",10,TRAFFIC,major_accident
"يا جماعة، حادث سيارات بحي القصور بحمص، تعالوا!",8,TRAFFIC,major_accident
"تصادم كبير بحي الحميدية بدمشق، بدنا الشرطة!",9,TRAFFIC,major_accident
"يا شباب، صار حادث خطير بحي الصالحية بحلب، ساعدوا!",7,TRAFFIC,major_accident
"حادث سيارات بحي الشيخ سعد بدير الزور، بدو شرطة!",10,TRAFFIC,major_accident
"يا جماعة، تصادم كبير بالسويداء، تعالوا!",8,TRAFFIC,major_accident
"صار حادث خطير بحي المزة بدمشق، بدنا الشرطة!",9,TRAFFIC,major_accident
"يا شباب، حادث سيارات باللاذقية قرب السوق، ساعدوا!",7,TRAFFIC,major_accident
"تصادم كبير بحي الخالدية بحمص، بدو شرطة!",10,TRAFFIC,major_accident
"يا جماعة، صار حادث خطير بحي التضامن بدمشق، تعالوا!",8,TRAFFIC,major_accident
"حادث سيارات بحي الفردوس بحلب، بدنا الشرطة!",9,TRAFFIC,major_accident
