text,severity,class,subclass
"المياه متسخة بحي الصالحية بحلب، الناس خايفة تشرب!",7,CIVIL,complaint
"يا جماعة، الإنارة بحي التضامن بدمشق خربانة، خطر عالمشاة!",5,CIVIL,complaint
"في زبالة متراكمة باللاذقية قرب الكورنيش، لازم تنظف!",6,CIVIL,complaint
"الطريق بحي الميدان بدمشق مليان حفر، خطر عالسيارات!",4,CIVIL,complaint
"يا شباب، الكهربا عم تقطع كل يوم بالسويداء، شو الحل؟",5,CIVIL,complaint
"ريحة مجاري قوية بحي الفردوس بحلب، الوضع ما بيطاق!",6,CIVIL,complaint
"يا جماعة، المياه مقطوعة بحي القصور بحمص، الناس عطشانة!",7,CIVIL,complaint
"في ضوضاء من محلات بحي الشيخ سعد بدير الزور، ما نقدر نرتاح!",4,CIVIL,complaint
"تسرب مياه بحي الحميدية بدمشق، الشوارع غرقانة!",6,CIVIL,complaint
"يا شباب، الإنارة بحي الخالدية بحمص خربانة، خطر بالليل!",5,CIVIL,complaint
"المياه متسخة بحي المزة بدمشق، الناس خايفة تشرب!",7,CIVIL,complaint
"في زبالة متراكمة بحي الصالحية بحلب، لازم تنظف!",6,CIVIL,complaint
"يا جماعة، الطريق بحي التضامن بدمشق مسكر، لازم يتصلح!",4,CIVIL,complaint
"ريحة غاز غريبة باللاذقية قرب المينا، الناس خايفة!",7,CIVIL,complaint
"الكهربا مقطوعة بحي الفردوس بحلب، الوضع صعب!",5,CIVIL,complaint
"في تسرب مجاري بحي القابون بدمشق، الوضع مقزز!",6,CIVIL,complaint
"يا شباب، الضوضاء من باصات بحي القصور بحمص كتيرة!",4,CIVIL,complaint
"المياه مقطوعة بدير الزور من تلات أيام، شو الحل؟",7,CIVIL,complaint
"يا جماعة، الإنارة بحي الشيخ مقصود بحلب خربانة، خطر عالمشاة!",5,CIVIL,complaint
"في زبالة متراكمة بالسويداء قرب السوق، لازم تنظف!",6,CIVIL,complaint
"الطريق بحي الحميدية بدمشق مليان حفر، خطر عالسيارات!",4,CIVIL,complaint
"ريحة مجاري قوية بحي الصالحية بحلب، الوضع ما بيطاق!",6,CIVIL,complaint
"يا شباب، الكهربا عم تقطع كل يوم بحي المزة بدمشق!",5,CIVIL,complaint
"تسرب مياه بحي الخالدية بحمص، الشوارع غرقانة!",6,CIVIL,complaint
"يا جماعة، المياه متسخة بد PDT

System:...خة بحي القابون بدمشق، الناس خايفة تشرب!",7,CIVIL,complaint
"في ضوضاء من ورشة بحي الفردوس بحلب، ما نقدر ننام!",4,CIVIL,complaint
"يا شباب، الطريق بحي الشيخ سعد بدير الزور مكسر، خطر عالسيارات!",5,CIVIL,complaint
"ريحة زبالة قوية بحي الميدان بدمشق، لازم تنظف!",6,CIVIL,complaint
"الكهربا مقطوعة بحي الحميدية بدمشق، الوضع صعب!",5,CIVIL,complaint
"يا جماعة، تسرب مياه بحي الصالحية باللاذقية، الشوارع غرقانة!",6,CIVIL,complaint
"الإنارة بحي التضامن بدمشق خربانة، خطر بالليل!",4,CIVIL,complaint
"في تلوث بمياه الشرب بالسويداء، الناس خايفة!",7,CIVIL,complaint
"يا شباب، الضوضاء من محلات بحي المزة بدمشق كتيرة!",4,CIVIL,complaint
"الطريق بحي القصور بحمص مليان حفر، خطر عالسيارات!",5,CIVIL,complaint
"يا جماعة، ريحة مجاري بحي الفردوس بحلب مقززة!",6,CIVIL,complaint
"المياه مقطوعة بحي الخالدية بحمص، الناس عطشانة!",7,CIVIL,complaint
"في زبالة متراكمة بدير الزور قرب السوق، لازم تنظف!",6,CIVIL,complaint
"يا شباب، الكهربا عم تقطع كل يوم بحي الشيخ مقصود بحلب!",5,CIVIL,complaint
"تسرب مياه بحي الميدان بدمشق، الشوارع غرقانة!",6,CIVIL,complaint
"الإنارة بحي القابون بدمشق خربانة، خطر بالليل!",4,CIVIL,complaint
"يا جماعة، ريحة غاز غريبة باللاذقية قرب الكورنيش!",7,CIVIL,complaint
"الطريق بحي الصالحية بحلب مسكر بسبب أنقاض، لازم يتصلح!",5,CIVIL,complaint
"في ضوضاء من باصات بحي الحميدية بدمشق، ما نقدر نرتاح!",4,CIVIL,complaint
"يا شباب، المياه متسخة بحي التضامن بدمشق، الناس خايفة!",7,CIVIL,complaint
"زبالة متراكمة بحي القصور بحمص، الوضع مقزز!",6,CIVIL,complaint
"يا جماعة، الكهربا مقطوعة بالسويداء، الوضع صعب!",5,CIVIL,complaint
"تسرب مجاري بحي الفردوس بحلب، ريحة كتير قوية!",6,CIVIL,complaint
"الطريق بحي الشيخ سعد بدير الزور مليان حفر، خطر عالسيارات!",5,CIVIL,complaint
"يا شباب، الإنارة بحي المزة بدمشق خربانة، خطر بالليل!",4,CIVIL,complaint
"ريحة زبالة بحي الخالدية بحمص، لازم تنظف!",6,CIVIL,complaint
"يا جماعة، المياه مقطوعة بحي الصالحية باللاذقية، شو الحل؟",7,CIVIL,complaint
"في ضوضاء من ورشة بحي الحميدية بدمشق، ما نقدر ننام!",4,CIVIL,complaint
"الكهربا عم تقطع كل يوم بحي التضامن بدمشق!",5,CIVIL,complaint
"يا شباب، تسرب مياه بحي القابون بدمشق، الشوارع غرقانة!",6,CIVIL,complaint
"الطريق بحي الفردوس بحلب مكسر، خطر عالسيارات!",4,CIVIL,complaint
"يا جماعة، ريحة مجاري بحي القصور بحمص مقززة!",6,CIVIL,complaint
"المياه متسخة بدير الزور، الناس خايفة تشرب!",7,CIVIL,complaint
"في زبالة متراكمة بحي الشيخ مقصود بحلب، لازم تنظف!",6,CIVIL,complaint
"يا شباب، الإنارة بالسويداء خربانة، خطر بالليل!",4,CIVIL,complaint
"تسرب مياه بحي الميدان بدمشق، الشوارع غرقانة!",6,CIVIL,complaint
"الكهربا مقطوعة بحي الصالحية بحلب، الوضع صعب!",5,CIVIL,complaint
"يا جماعة، ريحة غاز غريبة بحي الحميدية بدمشق!",7,CIVIL,complaint
"الطريق بحي التضامن بدمشق مليان حفر، لازم يتصلح!",4,CIVIL,complaint
"في ضوضاء من محلات بحي القابون بدمشق، ما نقدر نرتاح!",5,CIVIL,complaint
"يا شباب، المياه مقطوعة بحي الفردوس بحلب، الناس عطشانة!",7,CIVIL,complaint
"زبالة متراكمة بحي الخالدية بحمص، الوضع مقزز!",6,CIVIL,complaint
"يا جماعة، الكهربا عم تقطع كل يوم باللاذقية!",5,CIVIL,complaint
"تسرب مجاري بدير الزور، ريحة كتير قوية!",6,CIVIL,complaint
"الإنارة بحي المزة بدمشق خربانة، خطر بالليل!",4,CIVIL,complaint
"يا شباب، الطريق بحي الصالحية بحلب مكسر، خطر عالسيارات!",5,CIVIL,complaint
"ريحة زبالة بحي القصور بحمص، لازم تنظف!",6,CIVIL,complaint
"يا جماعة، المياه متسخة بالسويداء، الناس خايفة!",7,CIVIL,complaint
"في ضوضاء من باصات بحي الشيخ مقصود بحلب، ما نقدر ننام!",4,CIVIL,complaint
"تسرب مياه بحي الحميدية بدمشق، الشوارع غرقانة!",6,CIVIL,complaint
