text,severity,class,subclass
"الطريق بحي الصالحية بحلب مكسر، بالله ارسلوا فريق!",5,CIVIL,service_request
"يا شباب، المجاري عم تفيض بحي الحميدية بدمشق، بدنا تنظيف!",6,CIVIL,service_request
"الكهربا مقطوعة بحي الشيخ سعد بدير الزور، بدنا حل!",5,CIVIL,service_request
"في تسرب مياه باللاذقية قرب الكورنيش، بالله صلحوها!",6,CIVIL,service_request
"يا جماعة، الإنارة بحي المزة بدمشق خربانة، بدنا إصلاح!",5,CIVIL,service_request
"الزبالة متراكمة بحي الخالدية بحمص، بدنا سيارة تنظيف!",6,CIVIL,service_request
"المياه مقطوعة بحي الفردوس بحلب، بالله ارسلوا فريق!",6,CIVIL,service_request
"يا شباب، الطريق بحي القابون بدمشق مكسر، بدنا إصلاح!",5,CIVIL,service_request
"في ريحة غاز بحي الميدان بدمشق، بدنا فحص عاجل!",7,CIVIL,service_request
"المجاري مسدودة بالسويداء، بالله ارسلوا فريق تنظيف!",6,CIVIL,service_request
"يا جماعة، الكهربا عم تقطع بحي التضامن بدمشق، بدنا حل!",5,CIVIL,service_request
"في تسرب مياه بحي القصور بحمص، لازم يتصلح بسرعة!",6,CIVIL,service_request
"الإنارة بحي الصالحية بحلب خربانة، بدنا إصلاح فوري!",5,CIVIL,service_request
"يا شباب، الزبالة متراكمة بدير الزور، بدنا سيارة تنظيف!",6,CIVIL,service_request
"المياه متسخة بحي الحميدية بدمشق، بدنا فحص!",7,CIVIL,service_request
"الطريق بحي الشيخ سعد بدير الزور مكسر، بالله صلحوها!",5,CIVIL,service_request
"يا جماعة، المجاري عم تفيض باللاذقية، بدنا تنظيف!",6,CIVIL,service_request
"الكهربا مقطوعة بحي المزة بدمشق، بدنا حل عاجل!",5,CIVIL,service_request
"في تسرب مياه بحي الخالدية بحمص، بالله ارسلوا فريق!",6,CIVIL,service_request
"الإنارة بحي الفردوس بحلب خربانة، بدنا إصلاح!",5,CIVIL,service_request
"يا شباب، الزبالة متراكمة بحي القابون بدمشق، بدنا تنظيف!",6,CIVIL,service_request
"المياه مقطوعة بحي الميدان بدمشق، بالله صلحوها!",6,CIVIL,service_request
"في ريحة غاز بحي القصور بحمص، بدنا فحص فوري!",7,CIVIL,service_request
"يا جماعة، المجاري مسدودة بدير الزور، بدنا فريق تنظيف!",6,CIVIL,service_request
"الطريق بحي الصالحية باللاذقية مكسر، بدنا إصلاح!",5,CIVIL,service_request
"الكهربا عم تقطع بحي الحميدية بدمشق، بدنا حل!",5,CIVIL,service_request
"يا شباب، الزبالة متراكمة بحي الشيخ سعد بدير الزور، بدنا تنظيف!",6,CIVIL,service_request
"في تسرب مياه بحي التضامن بدمشق، بالله صلحوها!",6,CIVIL,service_request
"الإنارة بحي المزة بدمشق خربانة، بدنا إصلاح عاجل!",5,CIVIL,service_request
"يا جماعة، المياه متسخة بحي الخالدية بحمص، بدنا فحص!",7,CIVIL,service_request
"الطريق بحي الفردوس بحلب مكسر، بالله ارسلوا فريق!",5,CIVIL,service_request
"المجاري عم تفيض بالسويداء، بدنا تنظيف فوري!",6,CIVIL,service_request
"يا شباب، الكهربا مقطوعة بحي القابون بدمشق، بدنا حل!",5,CIVIL,service_request
"في تسرب مياه بحي الميدان بدمشق، لازم يتصلح!",6,CIVIL,service_request
"الزبالة متراكمة بحي القصور بحمص، بدنا سيارة تنظيف!",6,CIVIL,service_request
"يا جماعة، الإنارة بحي الصالحية بحلب خربانة، بدنا إصلاح!",5,CIVIL,service_request
"المياه مقطوعة بدير الزور، بالله ارسلوا فريق!",6,CIVIL,service_request
"في ريحة غاز بحي الحميدية بدمشق، بدنا فحص عاجل!",7,CIVIL,service_request
"الطريق بحي الشيخ سعد بدير الزور مكسر، بدنا إصلاح!",5,CIVIL,service_request
"يا شباب، المجاري مسدودة باللاذقية، بدنا تنظيف!",6,CIVIL,service_request
"الكهربا عم تقطع بحي المزة بدمشق، بدنا حل!",5,CIVIL,service_request
"الزبالة متراكمة بحي الخالدية بحمص، بدنا سيارة تنظيف!",6,CIVIL,service_request
"يا جماعة، المياه متسخة بحي الفردوس بحلب، بدنا فحص!",7,CIVIL,service_request
"في تسرب مياه بحي القابون بدمشق، بالله صلحوها!",6,CIVIL,service_request
"الإنارة بحي الميدان بدمشق خربانة، بدنا إصلاح!",5,CIVIL,service_request
"يا شباب، الطريق بحي القصور بحمص مكسر، بدنا إصلاح!",5,CIVIL,service_request
"المجاري عم تفيض بدير الزور، بدنا تنظيف فوري!",6,CIVIL,service_request
"الزبالة متراكمة بحي الصالحية باللاذقية، بدنا سيارة تنظيف!",6,CIVIL,service_request
"يا جماعة، الكهربا مقطوعة بحي الحميدية بدمشق، بدنا حل!",5,CIVIL,service_request
"في ريحة غاز بحي الشيخ سعد بدير الزور، بدنا فحص!",7,CIVIL,service_request
"الإنارة بحي التضامن بدمشق خربانة، بدنا إصلاح عاجل!",5,CIVIL,service_request
"يا شباب، المياه مقطوعة بحي المزة بدمشق، بالله صلحوها!",6,CIVIL,service_request
"الطريق بحي الخالدية بحمص مكسر، بدنا إصلاح فوري!",5,CIVIL,service_request
"يا جماعة، الزبالة متراكمة بحي الفردوس بحلب، بدنا تنظيف!",6,CIVIL,service_request
"في تسرب مياه بالسويداء، بالله ارسلوا فريق!",6,CIVIL,service_request
"الكهربا عم تقطع بحي القابون بدمشق، بدنا حل!",5,CIVIL,service_request
"يا شباب، المجاري مسدودة بحي الميدان بدمشق، بدنا تنظيف!",6,CIVIL,service_request
"الإنارة بحي القصور بحمص خربانة، بدنا إصلاح!",5,CIVIL,service_request
"يا جماعة، المياه متسخة بدير الزور، بدنا فحص!",7,CIVIL,service_request
"الزبالة متراكمة بحي الصالحية بحلب، بدنا سيارة تنظيف!",6,CIVIL,service_request
"في تسرب مياه بحي الحميدية بدمشق، بالله صلحوها!",6,CIVIL,service_request
"يا شباب، الطريق بحي الشيخ سعد بدير الزور مكسر، بدنا إصلاح!",5,CIVIL,service_request
