text,severity,class,subclass
"لقيت محفظة بحي التضامن بدمشق، فيها كرت بنك!",4,CIVIL,found_item
"يا جماعة، لقيت تيلفون بحي الفردوس بحلب، مين صاحبو؟",5,CIVIL,found_item
"لقيت مفاتيح بيت بحي القابون بدمشق، حدا يعرف لمين؟",4,CIVIL,found_item
"في حقيبة لقيتها بدير الزور، فيها وثايق مهمة!",6,CIVIL,found_item
"يا شباب، لقيت محفظة بحي الميدان بدمشق، فيها نقود!",5,CIVIL,found_item
"لقيت تيلفون باللاذقية قرب الشاطئ، مين صاحبو؟",4,CIVIL,found_item
"يا جماعة، لقيت حقيبة فيها كتب بحي القصور بحمص!",5,CIVIL,found_item
"لقيت هوية بحي الشيخ مقصود بحلب، حدا يعرف لمين؟",6,CIVIL,found_item
"في مفاتيح سيارة لقيتها بالسويداء، مين ضايعها؟",4,CIVIL,found_item
"يا شباب، لقيت شنطة بحي الحميدية بدمشق، فيها دوا!",5,CIVIL,found_item
"لقيت محفظة بدير الزور قرب الجسر، فيها نقود!",6,CIVIL,found_item
"يا جماعة، لقيت تيلفون بحي الصالحية بحلب، مين صاحبو؟",4,CIVIL,found_item
"لقيت مفاتيح بيت بحي الخالدية بحمص، حدا يعرف لمين؟",5,CIVIL,found_item
"في حقيبة لقيتها بحي التضامن بدمشق، فيها وثايق!",6,CIVIL,found_item
"يا شباب، لقيت محفظة بالسويداء، فيها كرت بنك!",4,CIVIL,found_item
"لقيت تيلفون بحي الفردوس بحلب، حدا يعرف لمين؟",5,CIVIL,found_item
"يا جماعة، لقيت حقيبة فيها كتب بحي القابون بدمشق!",6,CIVIL,found_item
"لقيت هوية بدير الزور قرب السوق، مين صاحبها؟",5,CIVIL,found_item
"في شنطة لقيتها باللاذقية، فيها نقود وهوية!",4,CIVIL,found_item
"يا شباب، لقيت مفاتيح سيارة بحي الميدان بدمشق!",5,CIVIL,found_item
"لقيت محفظة بحي القصور بحمص، فيها وثايق مهمة!",6,CIVIL,found_item
"يا جماعة، لقيت تيلفون بحي الشيخ مقصود بحلب، مين صاحبو؟",4,CIVIL,found_item
"لقيت مفاتيح بيت بالسويداء قرب المستشفى، حدا يعرف لمين؟",5,CIVIL,found_item
"في حقيبة لقيتها بحي الحميدية بدمشق، فيها دوا!",6,CIVIL,found_item
"يا شباب، لقيت محفظة بحي الصالحية بحلب، فيها نقود!",4,CIVIL,found_item
"لقيت تيلفون بحي الخالدية بحمص، مين صاحبو؟",5,CIVIL,found_item
"يا جماعة، لقيت حقيبة فيها وثايق بحي التضامن بدمشق!",6,CIVIL,found_item
"لقيت هوية بدير الزور قرب الجسر، حدا يعرف لمين؟",5,CIVIL,found_item
"في شنطة لقيتها باللاذقية قرب الكورنيش، فيها نقود!",4,CIVIL,found_item
"يا شباب، لقيت مفاتيح بيت بحي الفردوس بحلب!",5,CIVIL,found_item
"لقيت محفظة بحي القابون بدمشق، فيها كرت بنك!",6,CIVIL,found_item
"يا جماعة، لقيت تيلفون بحي الميدان بدمشق، مين صاحبو؟",4,CIVIL,found_item
"لقيت مفاتيح سيارة بحي القصور بحمص، حدا يعرف لمين؟",5,CIVIL,found_item
"في حقيبة لقيتها بالسويداء، فيها وثايق مهمة!",6,CIVIL,found_item
"يا شباب، لقيت محفظة بحي الشيخ مقصود بحلب، فيها نقود!",4,CIVIL,found_item
"لقيت تيلفون بحي الحميدية بدمشق، حدا يعرف لمين؟",5,CIVIL,found_item
"يا جماعة، لقيت حقيبة فيها دوا بحي الصالحية بحلب!",6,CIVIL,found_item
"لقيت هوية بحي الخالدية بحمص، مين صاحبها؟",5,CIVIL,found_item
"في شنطة لقيتها بحي التضامن بدمشق، فيها نقود!",4,CIVIL,found_item
"يا شباب، لقيت مفاتيح سيارة بدير الزور قرب السوق!",5,CIVIL,found_item
"لقيت محفظة باللاذقية قرب المينا، فيها وثايق!",6,CIVIL,found_item
"يا جماعة، لقيت تيلفون بحي المزة بدمشق، مين صاحبو؟",4,CIVIL,found_item
"لقيت مفاتيح بيت بحي الفردوس بحلب، حدا يعرف لمين؟",5,CIVIL,found_item
"في حقيبة لقيتها بحي القابون بدمشق، فيها كتب!",6,CIVIL,found_item
"يا شباب، لقيت محفظة بحي الميدان بدمشق، فيها كرت بنك!",4,CIVIL,found_item
"لقيت تيلفون بالسويداء قرب المحطة، مين صاحبو؟",5,CIVIL,found_item
"يا جماعة، لقيت حقيبة فيها وثايق بحي الشيخ مقصود بحلب!",6,CIVIL,found_item
"لقيت هوية بحي القصور بحمص، حدا يعرف لمين؟",5,CIVIL,found_item
"في شنطة لقيتها بدير الزور، فيها نقود وهوية!",4,CIVIL,found_item
"يا شباب، لقيت مفاتيح بيت بحي الحميدية بدمشق!",5,CIVIL,found_item
"لقيت محفظة بحي الصالحية بحلب، فيها وثايق مهمة!",6,CIVIL,found_item
"يا جماعة، لقيت تيلفون بحي الخالدية بحمص، مين صاحبو؟",4,CIVIL,found_item
"لقيت مفاتيح سيارة بحي التضامن بدمشق، حدا يعرف لمين؟",5,CIVIL,found_item
"في حقيبة لقيتها باللاذقية، فيها دوا!",6,CIVIL,found_item
"يا شباب، لقيت محفظة بحي الفردوس بحلب، فيها نقود!",4,CIVIL,found_item
"لقيت تيلفون بحي القابون بدمشق، مين صاحبو؟",5,CIVIL,found_item
"يا جماعة، لقيت حقيبة فيها كتب بدير الزور قرب الجسر!",6,CIVIL,found_item
"لقيت هوية بحي الميدان بدمشق، حدا يعرف لمين؟",5,CIVIL,found_item
"في شنطة لقيتها بالسويداء، فيها وثايق!",4,CIVIL,found_item
"يا شباب، لقيت مفاتيح بيت بحي القصور بحمص!",5,CIVIL,found_item
"لقيت محفظة بحي الشيخ مقصود بحلب، فيها كرت بنك!",6,CIVIL,found_item
"يا جماعة، لقيت تيلفون بحي الحميدية بدmeshق، مين صاحبو؟",4,CIVIL,found_item
"لقيت مفاتيح سيارة بحي الصالحية بحلب، حدا يعرف لمين؟",5,CIVIL,found_item
"في حقيبة لقيتها بحي الخالدية بحمص، فيها نقود!",6,CIVIL,found_item
"يا شباب، لقيت محفظة بحي التضامن بدمشق، فيها وثايق!",4,CIVIL,found_item
"لقيت تيلفون بدير الزور قرب السوق، مين صاحبو؟",5,CIVIL,found_item
"يا جماعة، لقيت حقيبة فيها وثايق باللاذقية قرب المينا!",6,CIVIL,found_item
"لقيت هوية بحي المزة بدمشق، حدا يعرف لمين؟",5,CIVIL,found_item
"في شنطة لقيتها بحي الفردوس بحلب، فيها نقود!",4,CIVIL,found_item
"يا شباب، لقيت مفاتيح بيت بحي القابون بدمشق!",5,CIVIL,found_item
"لقيت محفظة بحي الميدان بدمشق، فيها كرت بنك!",6,CIVIL,found_item
"يا جماعة، لقيت تيلفون بالسويداء قرب السوق، مين صاحبو؟",4,CIVIL,found_item
"لقيت مفاتيح سيارة بحي القصور بحمص، حدا يعرف لمين؟",5,CIVIL,found_item
"في حقيبة لقيتها بحي الشيخ مقصود بحلب، فيها دوا!",6,CIVIL,found_item
"يا شباب، لقيت محفظة بحي الحميدية بدمشق، فيها نقود!",4,CIVIL,found_item
"لقيت تيلفون بحي الصالحية بحلب، حدا يعرف لمين؟",5,CIVIL,found_item
"يا جماعة، لقيت حقيبة فيها وثايق بحي الخالدية بحمص!",6,CIVIL,found_item
"لقيت هوية بحي التضامن بدمشق، مين صاحبها؟",5,CIVIL,found_item
"في شنطة لقيتها بدير الزور، فيها كتب!",4,CIVIL,found_item
"يا شباب، لقيت مفاتيح بيت باللاذقية قرب الكورنيش!",5,CIVIL,found_item
