text,severity,class,subclass
"طفلة سقطت ببير مياه بالسويداء، بدنا إنقاذ بسرعة!",10,CIVIL,calling_upon
"مبنى مهدد بالانهيار بحي الميدان بدمشق، بدنا فرق!",8,CIVIL,calling_upon
"يا جماعة، في شخص عالق بمصعد بدير الزور، بدو مساعدة!",7,CIVIL,calling_upon
"زلزال خفيف بحي القابون بدمشق، في ناس محتاجين إنقاذ!",9,CIVIL,calling_upon
"في عيلة عالقة بسبب تسرب غاز بحي الشيخ مقصود بحلب!",8,CIVIL,calling_upon
"حادث سير كبير بحمص، في مصابين بدنا فرق إنقاذ!",7,CIVIL,calling_upon
"يا شباب، فيضان صغير بالسويداء، الناس محتاجة مساعدة!",9,CIVIL,calling_upon
"طفل ضايع بحي الفردوس بحلب، أهلو خايفين، بدنا مساعدة!",8,CIVIL,calling_upon
"مبنى قديم انهار جزئياً بحي الحميدية بدمشق، بدنا فرق!",7,CIVIL,calling_upon
"يا جماعة، في شخص سقط من شرفة بدير الزور، بدو إنقاذ!",9,CIVIL,calling_upon
"في عيلة محاصرة بسبب حريق بحي القصور بحمص، بدنا مساعدة!",8,CIVIL,calling_upon
"تسرب مياه كبير بحي المزة بدمشق، البيوت غرقانة!",7,CIVIL,calling_upon
"حادث سير خطير باللاذقية، في مصابين محتاجين إنقاذ!",9,CIVIL,calling_upon
"يا شباب، مبنى مهدد بالانهيار بحي الصالحية بحلب!",8,CIVIL,calling_upon
"طفلة سقطت ببير مياه بدمشق، بدنا إنقاذ بسرعة!",10,CIVIL,calling_upon
"في شخص عالق بمصعد بالسويداء، بدو مساعدة فورية!",7,CIVIL,calling_upon
"زلزال خفيف بحي الخالدية بحمص، في ناس محاصرين!",9,CIVIL,calling_upon
"يا جماعة، فيضان بحي الشيخ سعد بدير الزور، الناس عالقة!",8,CIVIL,calling_upon
"حادث سير كبير بحي التضامن بدمشق، بدنا فرق إنقاذ!",7,CIVIL,calling_upon
"مبنى قديم انهار جزئياً باللاذقية، بدنا فرق طوارئ!",9,CIVIL,calling_upon
"يا شباب، في عيلة عالقة بسبب تسرب غاز بحي الفردوس بحلب!",8,CIVIL,calling_upon
"طفل ضايع بحي الميدان بدمشق، أهلو خايفين، بدنا مساعدة!",7,CIVIL,calling_upon
